code,country,year,Rank_Ratio_2022,Ratio_green/fossil_for_2022,Rank_Percent_2022,Percent_of_Green_Energy_for_2022,lowcarbon,fossil,Other_renewablesTWh,BiofuelsTWh,SolarTWh,WindTWh,HydroTWh,NuclearTWh,GasTWh,CoalTWh,OilTWh
HRV,Croatia,1984,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0
HRV,Croatia,1985,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0
HRV,Croatia,1986,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0
HRV,Croatia,1987,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0
HRV,Croatia,1988,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0
HRV,Croatia,1989,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0
HRV,Croatia,1990,23,0.130246626,23,11.52373498,11.61823217,89.20179,0.035114165,0,0,0,11.583118,0,25.522749,9.403425,54.275616
HRV,Croatia,1991,23,0.24281116,23,19.53725294,16.37017494,67.419368,0.03192194,0,0,0,16.338253,0,23.636,5.287114,38.496254
HRV,Croatia,1992,23,0.190399448,23,15.9945847,12.87939522,67.6440786,0.019153222,0,0,0,12.860242,0,24.5005,4.6473246,38.496254
HRV,Croatia,1993,23,0.191715778,23,16.08737432,13.51436194,70.4916522,0.060651943,0,0,0,13.45371,0,25.8685,3.9496522,40.6735
HRV,Croatia,1994,23,0.233958776,23,18.96001556,16.09009322,68.773198,0.019153222,0,0,0,16.07094,0,24.338999,2.472189,41.96201
HRV,Croatia,1995,23,0.237023848,23,19.16081475,16.83270772,71.0169372,0.028729722,0,0,0,16.803978,0,22.494999,2.0324702,46.489468
HRV,Croatia,1996,23,0.328042111,23,24.70118294,23.27864972,70.9623823,0.028729722,0,0,0,23.24992,0,25.207249,1.6641833,44.09095
HRV,Croatia,1997,23,0.227643707,23,18.54314127,17.3116332,76.0470537,0.003192195,0,0,0,17.308441,0,26.12975,2.8291137,47.08819
HRV,Croatia,1998,23,0.220451444,23,18.06310648,17.83394572,80.8973868,0.028729722,0,0,0,17.805216,0,25.117998,2.7048588,53.07453
HRV,Croatia,1999,23,0.269775861,23,21.24594344,21.69517972,80.419277,0.028729722,0,0,0,21.66645,0,25.467499,2.39899,52.552788
HRV,Croatia,2000,23,0.246359421,23,19.76632237,19.0843482,77.4654694,0.003192195,0,0,0,19.081156,0,25.6955,5.0206594,46.74931
HRV,Croatia,2001,23,0.262299327,23,20.77948722,21.094494,80.4214567,0,0,0,0,21.094494,0,26.925,5.5889707,47.907486
HRV,Croatia,2002,23,0.202019085,23,16.80664539,17.079268,84.542844,0,0,0,0,17.079268,0,27.567,6.793734,50.18211
HRV,Croatia,2003,23,0.174915117,23,14.8874684,15.828297,90.491304,0,0,0,0,15.828297,0,27.401749,7.555883,55.533672
HRV,Croatia,2004,23,0.248412193,23,19.89825111,21.99573911,88.545328,0.012768805,0,0,0.005763306,21.977207,0,28.418333,8.023571,52.103424
HRV,Croatia,2005,23,0.227009887,23,18.50106421,20.218871,89.066037,0.04469083,0,0,0.028634166,20.145546,0,27.48239,7.95114,53.632507
HRV,Croatia,2006,23,0.212475255,23,17.52409002,18.91721994,89.032579,0.035114165,0,0,0.054062776,18.828043,0,27.17922,7.381305,54.472054
HRV,Croatia,2007,23,0.141464336,23,12.3932331,13.44106213,95.013786,0.022345414,0.030780833,0,0.098683886,13.289252,0,31.229944,8.013639,55.770203
HRV,Croatia,2008,23,0.180113166,23,15.26236395,16.46266906,91.401808,0.06735556,0.04105611,0,0.11212139,16.242136,0,30.270388,8.246868,52.884552
HRV,Croatia,2009,23,0.245587705,23,19.71661283,20.99598181,85.492805,0.063745,0.09108667,0.000254137,0.151365,20.689531,0,27.949888,5.893177,51.64974
HRV,Croatia,2010,23,0.313219218,23,23.85125146,25.82237294,82.4418537,0.10546083,0,0.000333069,0.38608304,25.330496,0,30.614166,7.9398127,43.887875
HRV,Croatia,2011,23,0.183578858,23,15.5104881,14.64938799,79.798884,0.1731611,0.040122222,0.000377936,0.55448973,13.881237,0,29.891666,8.172656,41.734562
HRV,Croatia,2012,23,0.203300441,23,16.89523534,14.79933167,72.795374,0.29976723,0.32910556,0.006591611,0.90140027,13.262467,0,28.066055,7.329214,37.400105
HRV,Croatia,2013,23,0.365303221,23,26.75619709,25.70547985,70.367515,0.40124416,0.36592776,0.030750832,1.4098231,23.497734,0,26.537943,7.852052,35.97752
HRV,Croatia,2014,23,0.398130828,23,28.47593517,27.3393877,68.6693563,0.52536666,0.34271112,0.09528972,1.9775602,24.39846,0,23.485712,7.5210743,37.66257
HRV,Croatia,2015,23,0.293191632,23,22.67194008,20.6359727,70.3839075,0.8465119,0.28104442,0.15421028,2.1444001,17.209806,0,24.21231,7.0444655,39.127132
HRV,Croatia,2016,23,0.313738234,23,23.8813354,22.62292331,72.107639,1.3771936,0.011766667,0.17545584,2.7151802,18.343327,0,25.243532,7.570932,39.293175
HRV,Croatia,2017,23,0.254394725,23,20.28027699,19.22233616,75.5610643,1.6778225,0.006344445,0.20944361,3.2041936,14.124532,0,28.99667,4.5628443,42.00155
HRV,Croatia,2018,23,0.370916714,23,27.05610852,26.55839375,71.602041,2.1377892,0.31485555,0.198165,3.533104,20.37448,0,26.658365,4.248253,40.695423
HRV,Croatia,2019,23,0.319651831,23,24.22243681,23.20828934,72.6049004,3.0364902,0.72754997,0.21904917,3.867762,15.357438,0,27.981422,4.8999634,39.723515
HRV,Croatia,2020,23,0.351438743,23,26.00478524,23.76277343,67.615691,3.359074,0.7627339,0.25081053,4.519056,14.871099,0,29.368093,4.200651,34.046947
HRV,Croatia,2021,23,0.423221771,23,29.73688145,29.2349468,69.0771336,3.7360184,1.0633531,0.3896233,5.395065,18.650887,0,28.251804,4.8303576,35.994972
HRV,Croatia,2022,23,0.368420177,23,26.92303015,25.4652017,69.1199975,3.8132799,1.1046788,0.4209197,5.9938273,14.132496,0,24.369545,4.7832775,39.967175
LVA,Latvia,1965,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0
LVA,Latvia,1966,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0
LVA,Latvia,1967,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0
LVA,Latvia,1968,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0
LVA,Latvia,1969,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0
LVA,Latvia,1970,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0
LVA,Latvia,1971,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0
LVA,Latvia,1972,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0
LVA,Latvia,1973,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0
LVA,Latvia,1974,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0
LVA,Latvia,1975,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0
LVA,Latvia,1976,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0
LVA,Latvia,1977,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0
LVA,Latvia,1978,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0
LVA,Latvia,1979,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0
LVA,Latvia,1980,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0
LVA,Latvia,1981,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0
LVA,Latvia,1982,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0
LVA,Latvia,1983,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0
LVA,Latvia,1984,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0
LVA,Latvia,1985,24,0.090355413,24,8.286785401,8.807912,97.480734,0,0,0,0,8.807912,0,21.104965,8.443379,67.93239
LVA,Latvia,1986,24,0.098706498,24,8.983882221,8.873252,89.895318,0,0,0,0,8.873252,0,22.070303,10.654708,57.170307
LVA,Latvia,1987,24,0.138132675,24,12.13678141,10.938015,79.184849,0,0,0,0,10.938015,0,22.955198,9.755941,46.47371
LVA,Latvia,1988,24,0.11647199,24,10.43214617,8.873252,76.18357,0,0,0,0,8.873252,0,24.720257,9.792228,41.671085
LVA,Latvia,1989,24,0.143379213,24,12.53995274,10.663585,74.3732985,0,0,0,0,10.663585,0,24.720257,7.9967875,41.656254
LVA,Latvia,1990,24,0.181690938,24,15.37550405,13.294623,73.171635,0,0,0,0,13.294623,0,25.685595,8.239855,39.246185
LVA,Latvia,1991,24,0.138353921,24,12.15385816,9.684139,69.995407,0,0,0,0,9.684139,0,24.720257,7.22223,38.05292
LVA,Latvia,1992,24,0.150354034,24,13.07024009,7.45457,49.580113,0,0,0,0,7.45457,0,14.120452,6.353469,29.106192
LVA,Latvia,1993,24,0.20920143,24,17.30079249,8.504301,40.6512565,0,0,0,0,8.504301,0,8.830015,5.8068585,26.014383
LVA,Latvia,1994,24,0.258197968,24,20.52125141,9.772849,37.8502165,0,0,0,0,9.772849,0,8.830015,4.3682275,24.651974
LVA,Latvia,1995,24,0.24202401,24,19.48625859,8.684677,35.8835348,0,0,0,0,8.684677,0,10.590339,3.1075358,22.18566
LVA,Latvia,1996,24,0.153020368,24,13.27126321,5.502957,35.9622518,0,0,0,0.002957,5.5,0,9.705444,2.9133148,23.343493
LVA,Latvia,1997,24,0.264509312,24,20.917941,8.737902972,33.034387,0,0,0,0.005913972,8.731989,0,9.705444,2.602794,20.726149
LVA,Latvia,1998,24,0.390542107,24,28.08560092,12.76827897,32.693732,0,0,0,0.005913972,12.762365,0,10.978367,1.920113,19.795252
LVA,Latvia,1999,24,0.268049297,24,21.13871265,8.158332972,30.4359424,0,0,0,0.005913972,8.152419,0,10.5146265,1.4839879,18.437328
LVA,Latvia,2000,24,0.283996705,24,22.1181802,8.350537443,29.403642,0,0,0,0.014784943,8.3357525,0,12.73396,1.530508,15.139174
LVA,Latvia,2001,24,0.258053571,24,20.51212898,8.341142973,32.3232999,0.009576611,0,0,0.008813362,8.322753,0,13.24029,1.4281639,17.654846
LVA,Latvia,2002,24,0.214889261,24,17.68797105,7.256037163,33.766402,0.03192194,0,0,0.032107223,7.192008,0,15.085792,1.15137,17.52924
LVA,Latvia,2003,24,0.201222503,24,16.75147634,6.78749961,33.7313148,0.07661278,0,0,0.13920583,6.571681,0,15.005345,1.0327438,17.693226
LVA,Latvia,2004,24,0.253799236,24,20.24241429,9.221560726,36.33407604,0.121303886,0,0,0.14120084,8.959056,0,16.562193,0.78153604,18.990347
LVA,Latvia,2005,24,0.264530214,24,20.91924818,9.823200384,37.13451195,0.1340725,0.030833334,0,0.13458055,9.523714,0,16.088987,0.94086695,20.104658
LVA,Latvia,2006,24,0.218267557,24,17.91622504,7.980497266,36.562911,0.13726471,0.035441946,0,0.13088861,7.676902,0,16.62844,1.008321,18.92615
LVA,Latvia,2007,24,0.21197094,24,17.4897708,8.032379936,37.893779,0.1340725,0.020555556,0,0.14986388,7.727888,0,16.088987,1.246736,20.558056
LVA,Latvia,2008,24,0.243783084,24,19.60012858,9.063659046,37.179196,0.14364916,0.020555556,0,0.16298333,8.736471,0,15.757743,1.2425,20.178953
LVA,Latvia,2009,24,0.295370286,24,22.80199641,9.992010433,33.8287597,0.15322582,0.050328333,0,0.13405028,9.654406,0,14.451695,0.9941667,18.382898
LVA,Latvia,2010,24,0.265779051,24,20.99727048,10.42933254,39.2406117,0.21068555,0.31260666,0,0.13600333,9.770037,0,17.234144,1.2677777,20.73869
LVA,Latvia,2011,24,0.2486311,24,19.91229438,8.828324391,35.5077236,0.38306445,0.28460777,0.000551731,0.19586444,7.964236,0,15.180432,1.2866666,19.040625
LVA,Latvia,2012,24,0.337978327,24,25.2603738,11.61035978,34.3523796,0.9193547,0.24916582,0.000548386,0.29612887,10.145162,0,14.271877,1.0666666,19.013836
LVA,Latvia,2013,24,0.296360852,24,22.86098441,10.112938,34.123731,1.6024864,0.24916582,0.000545083,0.3243247,7.936416,0,14.062125,0.845,19.216606
LVA,Latvia,2014,24,0.24778708,24,19.85812195,8.091685739,32.65580166,2.1355846,0.27999914,0.000541819,0.27361888,5.4019413,0,12.637625,0.69666666,19.32151
LVA,Latvia,2015,24,0.24319383,24,19.56202034,8.166290294,33.5793482,2.454805,0.28460777,0.000538594,0.39586693,5.030472,0,12.7435,0.5447222,20.291126
LVA,Latvia,2016,24,0.285933916,24,22.23550625,9.894612028,34.60454133,2.6271842,0.14816222,0.001022628,0.34801498,6.770228,0,13.195875,0.47583333,20.932833
LVA,Latvia,2017,24,0.44806351,24,30.94225544,15.15494521,33.82320778,2.970793,0.12568666,0.001170967,0.39919358,11.658101,0,11.963875,0.48027778,21.379055
LVA,Latvia,2018,24,0.306212157,24,23.44275814,10.21271716,33.35176915,3.012531,0.44067052,0.003368,0.32287914,6.4332685,0,13.715625,0.56361115,19.072533
LVA,Latvia,2019,24,0.263339212,24,20.84469549,9.346168976,35.49098866,2.960514,0.4159947,0.008269056,0.40593722,5.555454,0,13.118875,0.47666666,21.895447
LVA,Latvia,2020,24,0.351866405,24,26.02819359,10.63369233,30.22082297,2.7606118,0.5595716,0.012729611,0.46443832,6.836341,0,10.731875,0.28249997,19.206448
LVA,Latvia,2021,24,0.341201085,24,25.43996486,10.78622096,31.61250488,2.7510226,0.5618936,0.017785555,0.3700922,7.085427,0,11.588499,0.21888888,19.805117
LVA,Latvia,2022,24,0.368149595,24,26.90857757,10.67460529,28.99529277,2.5566194,0.4201811,0.017720694,0.5076891,7.172395,0,8.10425,0.23761277,20.65343
BEL,Belgium,1965,25,0.001951539,25,0.194773759,0.8043011,412.1369,0,0,0,0,0.8043011,0,0.73499995,222.93715,188.46475
BEL,Belgium,1966,25,0.002270178,25,0.226503572,0.901164743,396.9577899,0,0,0,0,0.88413966,0.017025083,1.3264999,203.37099,192.2603
BEL,Belgium,1967,25,0.002329076,25,0.232366426,0.97048967,416.6843696,0,0,0,0,0.7037633,0.26672637,5.0554996,199.59724,212.03163
BEL,Belgium,1968,25,0.001925835,25,0.192213362,0.89459363,464.52239,0,0,0,0,0.7215053,0.17308833,12.299,206.06418,246.15921
BEL,Belgium,1969,25,0.001455854,25,0.145373799,0.742532778,510.0323,0,0,0,0,0.6801075,0.062425278,25.335,200.69034,284.00696
BEL,Belgium,1970,25,0.001650556,25,0.164783642,0.88915776,538.701877,0,0,0,0,0.72741944,0.16173832,39.751747,189.13449,309.81564
BEL,Belgium,1971,25,0.000749117,25,0.074855652,0.39623666,528.938087,0,0,0,0,0.39623666,0,54.814747,156.61694,317.5064
BEL,Belgium,1972,25,0.001002315,25,0.100131139,0.563470807,562.169375,0,0,0,0,0.53225803,0.031212777,69.113495,149.58344,343.47244
BEL,Belgium,1973,25,0.00191765,25,0.19139796,1.09159222,569.23435,0.37029582,0,0,0,0.5056453,0.2156511,83.07225,125.52782,360.63428
BEL,Belgium,1974,25,0.002684081,25,0.267689598,1.47438772,549.30821,0.34475806,0,0,0,0.70967746,0.4199522,97.35675,134.26744,317.68402
BEL,Belgium,1975,25,0.040275612,25,3.871628964,20.05578225,497.96344,0.26495305,0,0,0,0.5411292,19.2497,96.19475,100.27897,301.48972
BEL,Belgium,1976,25,0.055669791,25,5.273409458,28.9815675,520.597746,0.18195556,0,0,0,0.32231194,28.4773,101.611496,104.50377,314.48248
BEL,Belgium,1977,25,0.06856138,25,6.416232232,35.32792994,515.27449,0.78847444,0,0,0,0.6623655,33.87709,99.9695,105.99527,309.30972
BEL,Belgium,1978,25,0.068800252,25,6.437147839,36.99520661,537.719054,0.82997304,0,0,0,0.65940857,35.505825,99.124504,108.54405,330.0505
BEL,Belgium,1979,25,0.061129705,25,5.760813642,34.06500994,557.257884,1.0055444,0,0,0,0.69193554,32.36753,108.305244,120.93531,328.01733
BEL,Belgium,1980,25,0.070713749,25,6.604356084,37.38767946,528.718675,0.9576614,0,0,0,0.82204306,35.607975,103.6315,121.914505,303.17267
BEL,Belgium,1981,25,0.077124235,25,7.160198681,38.54314616,499.754014,0.92893136,0,0,0,1.1266128,36.487602,95.5805,126.292564,277.88095
BEL,Belgium,1982,25,0.097119528,25,8.852228562,45.57835388,469.30164,0.14684138,0,0,0,0.9846775,44.446835,79.68625,126.49051,263.12488
BEL,Belgium,1983,25,0.161732707,25,13.92167976,69.46490691,429.504385,0.07022861,0,0,0,0.9935483,68.40113,82.80875,107.940125,238.75551
BEL,Belgium,1984,25,0.180770516,25,15.30953841,79.83569208,441.641115,0.07661278,0,0,0,1.0379033,78.721176,85.4505,125.178535,231.01208
BEL,Belgium,1985,25,0.22283352,25,18.2227193,99.19869773,445.16955,0.16918693,0,0,0,0.8486558,98.180855,85.864,124.82668,234.47887
BEL,Belgium,1986,25,0.252314168,25,20.14783306,113.1751794,448.54865,0.3798722,0,0,0,1.0142472,111.78106,77.09499,106.50946,264.9442
BEL,Belgium,1987,25,0.263884357,25,20.8788372,120.8215733,457.858035,0.45329306,0,0,0.017741943,1.2685483,119.08199,85.016495,105.99314,266.8484
BEL,Belgium,1988,25,0.265875867,25,21.00331273,123.9623818,466.24157,0.57459664,0,0,0.023655916,1.0615592,122.30257,83.906,107.10849,275.22708
BEL,Belgium,1989,25,0.248876387,25,19.92802405,118.4861416,476.084305,0.60971105,0,0,0.020698916,0.90188164,116.95385,93.24425,112.534515,270.30554
BEL,Belgium,1990,25,0.246642505,25,19.78454162,122.9317696,498.42086,0.9002016,0,0,0.020698916,0.7865591,121.22431,95.6985,123.63172,279.09064
BEL,Belgium,1991,25,0.237245249,25,19.17528067,123.2739956,519.60575,0.95446914,0,0,0.023655916,0.67715055,121.61872,102.078,118.26103,299.26672
BEL,Belgium,1992,25,0.242476613,25,19.51558767,125.1943098,516.31499,0.8523186,0,0,0.026612887,1.0083333,123.307045,105.20124,105.84025,305.2735
BEL,Belgium,1993,25,0.2360198,25,19.09514719,120.5253012,510.657585,0.78209,0,0,0.023655916,0.75107527,118.96848,110.092995,100.25862,300.30597
BEL,Belgium,1994,25,0.214158662,25,17.63844119,117.1030312,546.80502,0.78209,0,0,0.026612887,1.0231183,115.27121,112.576,107.76567,326.46335
BEL,Belgium,1995,25,0.216020546,25,17.76454737,119.3990425,552.72077,1.0246974,0,0,0.026612887,0.9994622,117.34827,124.5255,102.9294,325.26587
BEL,Belgium,1996,25,0.211648074,25,17.46778446,124.6992736,589.18218,1.0023522,0,0,0.023655916,0.70672053,122.966545,138.42075,98.50768,352.25375
BEL,Belgium,1997,25,0.233057852,25,18.90080434,136.3242937,584.93757,0.8778561,0,0,0.023655916,0.90188164,134.5209,132.04475,91.96225,360.93057
BEL,Belgium,1998,25,0.221442765,25,18.12960637,133.322667,602.063774,1.1460013,0,0,0.032526944,1.1502688,130.99387,144.644,91.476814,365.94296
BEL,Belgium,1999,25,0.240840735,25,19.40948007,141.7165675,588.42441,1.5833334,0,0,0.03844083,1.0083333,139.08646,154.46025,80.15169,353.81247
BEL,Belgium,2000,25,0.231766669,25,18.81579322,139.8669089,603.48155,1.813172,0,0,0.047311943,1.360215,136.64621,155.26274,88.68365,359.53516
BEL,Belgium,2001,25,0.222217489,25,18.18150134,133.9719786,602.886744,1.9057461,0,0,0.10869805,1.2955644,130.66197,153.37599,84.474434,365.03632
BEL,Belgium,2002,25,0.227973051,25,18.5649881,136.1694431,597.305,2.3015792,0,0,0.16637361,1.0507803,132.65071,158.32524,72.41641,366.56335
BEL,Belgium,2003,25,0.216505225,25,17.79731156,135.5605205,626.13048,2.7357192,0,0,0.25521082,0.7163305,131.85326,168.66574,70.04909,387.41565
BEL,Belgium,2004,25,0.215310768,25,17.7165194,135.4640357,629.15588,3.3103158,0,0.002881639,0.4091947,0.91348356,130.82816,171.87999,65.15431,392.12158
BEL,Belgium,2005,25,0.221935625,25,18.16262827,137.3308664,618.78694,5.075605,0,0.002863417,0.64999497,0.82466304,130.77774,168.93474,59.86575,389.98645
BEL,Belgium,2006,25,0.219608679,25,18.00648709,136.5325835,621.708504,7.1026545,0,0.005690805,1.041418,1.0215002,127.36132,173.88899,59.076744,388.74277
BEL,Belgium,2007,25,0.22782481,25,18.55515607,141.6628632,621.80613,8.299731,0,0.016965723,1.3883618,1.0999447,130.85786,175.19025,53.98673,392.62915
BEL,Belgium,2008,25,0.213654617,25,17.60423549,136.5620402,639.17196,10.626847,0,0.118022494,1.7900069,1.1521238,122.87504,174.0145,53.31606,411.8414
BEL,Belgium,2009,25,0.253659242,25,20.23350792,144.8413913,571.007743,12.606014,1.5251766,0.4635903,2.781541,0.9160094,126.54906,175.74065,34.345123,360.92197
BEL,Belgium,2010,25,0.248272621,25,19.88929474,152.0976741,612.62363,14.258618,4.1370134,1.5543242,3.586048,0.8659805,127.69569,194.04001,43.6005,374.98312
BEL,Belgium,2011,25,0.281580368,25,21.97133907,156.7857477,556.806388,14.866734,4.090695,3.224867,6.3780093,0.5406964,127.684746,165.24,41.048958,350.51743
BEL,Belgium,2012,25,0.25987623,25,20.62712383,141.2800501,543.643603,16.782375,4.041105,5.889677,7.565822,0.9788711,106.0222,167.4,38.662643,337.58096
BEL,Belgium,2013,25,0.271430631,25,21.34844204,149.8511415,552.078963,16.09637,3.9976027,7.206004,9.988656,1.0356588,111.52685,165.33,40.907593,345.84137
BEL,Belgium,2014,25,0.243987645,25,19.61334956,127.6577563,523.214018,14.126461,4.801479,7.819269,12.503299,0.7915983,87.61565,144.63,39.672768,338.91125
BEL,Belgium,2015,25,0.205664281,25,17.0581715,112.1477048,545.295004,17.594471,2.9996233,8.23107,15.010628,0.8574425,67.45447,158.499,38.740704,348.0553
BEL,Belgium,2016,25,0.286032329,25,22.24145714,157.8027939,551.695657,17.159374,5.05309,8.286502,14.508204,0.9905039,111.80512,161.89198,36.819427,352.98425
BEL,Belgium,2017,25,0.284046264,25,22.1211861,158.3991641,557.652694,18.232594,5.4537377,8.803282,17.353476,0.71881443,107.83726,164.11499,36.070084,357.46762
BEL,Belgium,2018,25,0.215121597,25,17.70370948,126.4432781,587.775842,17.298235,5.402472,10.327332,20.039003,0.7733461,72.60289,168.741,35.873142,383.1617
BEL,Belgium,2019,25,0.298492427,25,22.98761402,169.7472156,568.681816,16.515188,5.419951,11.209473,25.714964,0.7960636,110.091576,173.86896,35.961716,358.85114
BEL,Belgium,2020,25,0.314611737,25,23.93191298,158.9156719,505.116794,16.818447,7.5232773,13.426116,33.66535,0.70095664,86.781525,169.9818,27.956694,307.1783
BEL,Belgium,2021,25,0.363463153,25,26.6573506,196.8363288,541.557864,14.974311,8.30668,14.700752,31.393843,1.0940328,126.36671,169.60622,30.947184,341.00446
BEL,Belgium,2022,25,0.365368835,25,26.75971692,182.1419512,498.515291,14.243444,8.970747,17.65261,31.04347,0.82290024,109.40878,145.53444,31.991251,320.9896
VNM,Vietnam,1965,26,0.035338873,26,3.413266294,1.0053763,28.449586,0,0,0,0,1.0053763,0,0,10.438046,18.01154
VNM,Vietnam,1966,26,0.022913914,26,2.240062822,1.1532258,50.328625,0,0,0,0,1.1532258,0,0,10.964335,39.36429
VNM,Vietnam,1967,26,0.018250572,26,1.792345893,1.2715052,69.669333,0,0,0,0,1.2715052,0,0,12.016917,57.652416
VNM,Vietnam,1968,26,0.019673171,26,1.929360491,1.4193549,72.146726,0,0,0,0,1.4193549,0,0,13.332631,58.814095
VNM,Vietnam,1969,26,0.018720956,26,1.837692286,1.5967741,85.293404,0,0,0,0,1.5967741,0,0,14.209778,71.083626
VNM,Vietnam,1970,26,0.019964083,26,1.957331981,1.7741935,88.86927,0,0,0,0,1.7741935,0,0,15.17464,73.69463
VNM,Vietnam,1971,26,0.022979501,26,2.246330572,1.8155913,79.009169,0,0,0,0,1.8155913,0,0,16.665789,62.34338
VNM,Vietnam,1972,26,0.016187632,26,1.592976684,1.2478495,77.086599,0,0,0,0,1.2478495,0,0,12.537139,64.54946
VNM,Vietnam,1973,26,0.015250621,26,1.502153363,1.2419356,81.435082,0,0,0,0,1.2419356,0,0,18.049759,63.385323
VNM,Vietnam,1974,26,0.020613643,26,2.019730321,1.2419356,60.248234,0,0,0,0,1.2419356,0,0,21.56202,38.686214
VNM,Vietnam,1975,26,0.022109267,26,2.163102138,1.4784948,66.872175,0,0,0,0,1.4784948,0,0,29.97051,36.901665
VNM,Vietnam,1976,26,0.043435195,26,4.16271131,1.647043,37.919549,0,0,0,0,1.647043,0,0,28.29579,9.623759
VNM,Vietnam,1977,26,0.043752288,26,4.191826747,1.7741935,40.550874,0,0,0,0,1.7741935,0,0,31.01721,9.533664
VNM,Vietnam,1978,26,0.05694789,26,5.38795622,2.3655913,41.539578,0,0,0,0,2.3655913,0,0,29.98214,11.557438
VNM,Vietnam,1979,26,0.066659046,26,6.249330247,2.9569893,44.35991,0,0,0,0,2.9569893,0,0,31.00558,13.35433
VNM,Vietnam,1980,26,0.088442516,26,8.125602832,4.3999996,49.749824,0,0,0,0,4.3999996,0,0,26.446619,23.303205
VNM,Vietnam,1981,26,0.089448806,26,8.210464401,4.456183,49.81824999,0,0,0,0,4.456183,0,0.096499994,29.447159,20.274591
VNM,Vietnam,1982,26,0.08645126,26,7.957214782,4.612903,53.35842398,0,0,0,0,4.612903,0,0.18334998,32.564,20.611074
VNM,Vietnam,1983,26,0.063461698,26,5.967464372,3.6163976,56.98551595,0,0,0,0,3.6163976,0,0.63207495,32.77334,23.580101
